created_at,updated_at,name,display_name
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',scouting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',scrapbooking,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',screen applicants on the basis of set criteria,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',scuba diving,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sculling or rowing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sculpting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',scutelliphily,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sea glass collecting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',search for and bid on new projects,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',search for fire hazards,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',search for vehicle records and warrants using computers in the field,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',search inmates for contraband items,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',search online and public and court records to uncover clues,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',seashell collecting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',secure and renew orders and arrange delivery,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',seeing and or showing photos or slides,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',select musical arrangements and compositions to be performed for live audiences or recordings,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',select or cut trees according to markings and sizes and types or grades,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',select scripts or topics for a film and show and commercial or play,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',select the paint or coating needed for the job,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',select types of sheet metal according to plans,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sell stamps and other postal products,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',selling stocks and shares,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',send evidence to laboratories to be tested for fingerprints or accelerants,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',separate logs by species and type of wood and load them onto trucks,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',serve and sell beverages and meals or snacks,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',serve as a consultant with other managers advising them on human resources issues,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',serve food and drinks to customers at a counter and at a stand or in a hotel room,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set and control temperatures and flow rates and pressures of machinery,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set goals and deadlines for their department,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set oven temperatures and place items into ovens or onto grills,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set the organizations pay and benefits structure,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up and maintain equipment used to monitor pollution levels and such as remote sensors that measure emissions from smokestacks,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up machines according to blueprints,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up and maintain and clean laboratory instruments and equipment and such as microscopes and scales and pipets and test tubes,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up and operate and and disassemble manual and automatic and computer numerically controlled machine tools,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up and rearrange and replace routing and dialing equipment,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',set up and test and operate and and modify equipment used to prevent or clean up environmental pollution,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',settle procedural matters such as fees or determine details such as witness numbers and time requirements,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup and maintain laboratory instruments and equipment,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup and operate machines that paint or coat products,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup and take down equipment for events and live performances,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup appointments for parties to meet for mediation or arbitration,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup plans for patients care or contribute information to existing plans,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',setup and start or load food or tobacco processing equipment,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sewing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sex,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sharpen and adjust knives and cutting equipment,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shells,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shoemaking,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shoes,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shogi,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shoot and record television programs and motion pictures and music videos and documentaries or news and sporting events,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shooting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shooting pool or playing billiards,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shooting sport,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shopping,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',shortwave listening,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',show how to apply classroom knowledge through hands on activities,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sightseeing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',signal crane operators who lift and position structural and reinforcing iron and steel,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',signal machine operators to help move material,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',singing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',singing around the house,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',singing with groups,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',skateboarding,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sketch out ideas or create renderings,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sketching,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',skiing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',skimboarding,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',skydiving,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',slacklining,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sleeping,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',slot car racing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',smooth joints and rough spots and polish smoothed areas,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',snowboarding,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',soaking in the bathtub,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',soapmaking,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',soccer,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',social media,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',softball,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',solicit bids from venues and service providers,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',solicit potential clients to buy and sell and rent properties,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',solving riddles mentally,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sort and deliver incoming mail and send outgoing mail,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sort and reshelve returned books and periodicals and and other materials,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sort incoming letters and parcels,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',speed skating,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',speedcubing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',spending an evening with good friends,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',splurging,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sport stacking,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sports memorabilia,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',spray fertilizer or pesticide solutions to control insects and fungi and weeds,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',squash,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stamp collecting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stand up comedy,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',standardize drug potency and doses and methods to allow for the mass manufacturing and distribution of drugs and medicinal compounds and,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',star gazing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',staying on a diet,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',steer vessels and operate navigational instruments,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sterilize dental instruments,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sterilize equipment and make sure that there are adequate supplies for surgery,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stock supplies,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stone collecting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stone skipping,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',store meats in refrigerators or freezers at the required temperature,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',thinking about becoming active in the,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',string power lines between poles and towers and buildings,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study blood samples for use in transfusions by identifying the number of cells and the cell morphology or the blood group and blood type and compatibility with other blood types,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study blueprints and sketches or specifications,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study economic and business trends,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study fashion trends and anticipate designs that will appeal to consumers,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study new and emerging types of dance,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study product samples and talk with product designers and developers,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study the characteristics of animals and such as their interactions with other species and reproduction and population dynamics and diseases and movements patterns,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',study the composition of soil a it relates to plant growth and research ways to improve it,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',stuffed toy collecting,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',submit research results by giving presentations and publishing articles,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',suggest and implement improvements to programs and services,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',suggest revisions to methods of operation and material handling and or equipment layout,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sun bathing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise activities of inmates,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise all steps of the crop production and ranging process and including planting and fertilizing and harvesting and hearding,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise and coordinate activities of cooks and other food preparation workers,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise and monitor the safety of children,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise clerical and administrative personnel,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise preschool teachers and childcare workers,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',supervise the work of biological technicians and other workers and evaluate the accuracy of their results,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',surfing,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',surfing the internet,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',surveying and mapping technicians collect data and make maps of the earths surface,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',surveying technicians visit sites to take measurements of the land,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',surveys make precise measurements to determine property boundaries,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',survivalism,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',sweep mop or vacuum building floors,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',swimming,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',table football,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',table tennis,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',taekwondo,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',tai chi,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',take a patients medical history,
'2022-11-06 00:14:53.340','2022-11-06 00:14:53.340',take and develop dental x rays,
